STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USC00121940,"CROWN POINT 1 N, IN US",2000-02-24,,0.00,0.0,,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-02-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-02-26,,0.18,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-02-27,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-02-28,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-02-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-01,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-02,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-03,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-07,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-08,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-09,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-10,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-11,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-13,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-14,,0.20,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-15,,0.38,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-16,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-18,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-19,,0.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-20,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-23,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-27,,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-28,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-30,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-03-31,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-01,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-02,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-03,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-07,,0.80,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-08,,0.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-09,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-10,,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-11,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-13,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-14,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-16,,0.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-18,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-19,,0.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-20,,1.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-21,,0.10,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-23,,0.80,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-27,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-28,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-04-30,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-01,,0.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-02,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-03,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-07,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-08,,0.31,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-09,,0.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-10,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-11,,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-13,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-14,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-16,,0.10,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-18,,0.62,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-19,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-20,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-22,,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-23,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-27,,0.26,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-28,,0.66,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-30,,0.34,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-05-31,,0.84,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-01,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-02,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-03,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-04,,0.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-07,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-08,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-09,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-10,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-11,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-12,,0.49,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-13,,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-14,,0.54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-16,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-18,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-19,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-20,,2.60,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-23,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-24,,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-25,,1.67,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-27,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-28,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-06-30,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-01,,0.34,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-02,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-03,,0.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-07,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-08,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-09,,0.28,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-10,,0.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-11,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-13,,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-14,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-16,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-18,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-19,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-20,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-23,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-27,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-28,,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-30,,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-07-31,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-01,,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-02,,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-03,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-05,,0.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-06,,0.80,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-07,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-08,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-09,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-10,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-11,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-13,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-14,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-16,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-17,,1.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-18,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-19,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-20,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-23,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-27,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-28,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-29,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-30,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-08-31,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-01,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-02,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-03,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-04,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-05,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-06,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-07,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-08,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-09,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-10,,0.42,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-11,,1.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-12,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-13,,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-14,,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-15,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-16,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-17,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-18,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-19,,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-20,,0.40,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-21,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-22,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-23,,0.22,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-24,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-25,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00121940,"CROWN POINT 1 N, IN US",2000-09-26,,0.00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
